feature	Bacteroides.caccae	Bacteroides.cellulosilyticus	Bacteroides.dorei	Bacteroides.eggerthii	Bacteroides.fragilis	Bacteroides.massiliensis	Bacteroides.ovatus	Bacteroides.stercoris	Bacteroides.thetaiotaomicron	Bacteroides.uniformis	Bacteroides.vulgatus	Parabacteroides.merdae	Prevotella.copri	Alistipes.putredinis	Eubacterium.rectale	Eubacterium.siraeum	Roseburia.intestinalis	Faecalibacterium.prausnitzii	Subdoligranulum.unclassified	Escherichia.coli	Akkermansia.muciniphila
CSM79HOH	0.0363949	0.0239155	1.55e-05	0	0	0	0.0002999	0.0115263	0.0382473	0.0813324	0.336923	0.0067341	0	0.0914447	0.0124502	0.0666348	0.0197961	0.0708107	0.0576557	0	0
CSM79HOJ	0.0279387	0	0.0004035	2.05e-05	0	0.000619	0.0720368	0.029464	0.0003867	0.504706	0.0223216	0.004797	0	0.0274838	0.0976764	0.0058308	0	0.0519154	0.0967306	0	0
CSM79HOL	0.0273185	0	0	0	0	0	0.0689656	0.0542473	0.0032862	0.290856	0.0806105	0.028316	0	0.0846548	0.0471649	0.0020342	0	0.129753	0.0614507	0	0
CSM79HOT	0.0157518	1.94e-05	2.86e-05	0	0	0	0.0715945	0.113683	0.0029658	0.21615	0.0728225	0.0236262	0	0.0690206	0.041292	0.0016156	0.0090998	0.151766	0.0946936	0	0
CSM79HOV	0.0335462	0.0469365	3.46e-05	0	0	0	0.0003928	0.0229324	0.0320629	0.0894056	0.264592	0.0055794	0	0.0840247	0.0024438	0.0317081	0.0029616	0.0832303	0.0955403	0	0
CSM79HOX	0.0319415	0.100601	4.32e-05	0	0.0102161	0.174987	0.0109544	5.02e-05	0.0474593	0.0001355	0.135108	0	0	0.0401718	0.0373173	0.0017373	0.0439452	0.102436	0.0903326	0	0.0273175
CSM79HOZ	0.0301582	0.0514886	0	0	0.012499	0.185734	0.006145	0	0.0681265	0	0.133121	0	0	0.0664805	0.033037	0.0126381	0.0156131	0.071683	0.0681024	0	0.0636658
CSM79HP2	0.0598914	0.0399832	5.63e-05	0	0.0154484	0.235374	0.0128947	1.16e-05	0.0376939	0	0.112441	0	0	0.0542963	0.0309749	0.0317315	0.0376005	0.117043	0.0515596	0	0.0291077
CSM79HP4	0.04066	0.0517988	0	0	0.0043463	0.170324	0.0092162	1.09e-05	0.0362711	0	0.102287	0	0	0.053061	0.0550106	0.0100427	0.0608418	0.117973	0.08173	0	0.0476834
CSM79HP6	0.0517907	0.0841974	9.44e-05	0	0.0061462	0.145432	0.0090759	0	0.0399547	0	0.0988801	0	0	0.0520537	0.0429465	0.0137704	0.0422173	0.150071	0.0764767	0	0.0287117
CSM79HPA	0.0026806	0.0867369	0.0021422	9.66e-05	0.0090018	0.022003	0.0149105	0.0057282	0.0013432	0.0452488	0.0294494	0.0018432	0.0008352	0.0041298	0.0139652	0.0007594	0.0007287	0.0124359	0.0644889	0.008292	0.0015128
CSM79HPA_TR	9.19e-05	0.0535659	0	0	0	0.0116672	0.0075687	0	4.84e-05	0.0500143	0.0271157	0.000935	3.88e-05	0.0004564	0.0194969	0	0	0	0.0642429	0.0083075	0.0016476
CSM79HPC	0.0017941	0.071606	0	0	0	0.0530693	0.030306	0	0.0001134	0.0574883	0.0638092	0.0047905	6.85e-05	0.0017043	0.0820105	0.00238	0	0.0046724	0.0713214	0.0126202	0.0022454
CSM79HPK	0.0003657	0	0.0046101	0	0	0	0.0007608	0.0007873	0	0.0021951	0.0131144	0	0.735519	0	0.0783403	0	0.0079796	0.0259604	0.0012782	0	0
CSM79HPS	0.0107052	0	0.0259589	0	0.0045715	0	0.018614	0.0158306	0	0.0813327	0.0051856	0	0.569797	0	0.0653174	0.0092434	0.0015755	0.0314702	0.0141272	0.001266	0
CSM79HQ9	0	0	0.882211	0	0	0	0	0	0	5.8e-05	2.97e-05	0	0	0	0	0	0	3.25e-05	0.0061795	0	0
CSM79HQB	0	0.0374926	0.0042915	0	0.0004086	0	0.0081783	0	0.0023786	0.0401056	0.0032867	0.0348792	0	0.0462215	0.204597	0.0134188	0.0104052	0.0198181	0.108867	0.0026993	0.0923678
CSM79HQF	0	0	0.803959	0	0	0	0	0	0	0	5.11e-05	0	0	0	0	0	0	2.03e-05	0.0064098	0	0
CSM79HQV	0.159811	0	0.0479602	0	5.39e-05	0	0.324296	0	0	0	0	0	0	0	0	0	0.0813836	0.0136517	0.0007233	0.0004565	0
CSM79HQX	0.151517	0	0.113836	0	0	3.23e-05	0.299801	0	0	0	0	0	0	0	0	0	0.0005814	0.0271373	0.0081477	0	0
CSM79HQZ	0.0862036	0	0.0978624	0	0	0	0.265024	0	0	2.45e-05	3.38e-05	0	0	0	4.4e-06	0	0.0192675	0.100694	0.0225944	0.0003027	0.0007271
CSM79HR2	0.100189	0	0.175286	0	0	0	0.513999	3.45e-05	0	8.3e-05	0.0002834	0	0	0	0.0018047	0	0.0008843	0.0486155	0.0487454	0	0.0027221
CSM79HR4	0.112136	0	0.156857	0	0	0	0.268839	0	0	0	0	0	0	0	1.49e-05	0	0	0.0120931	0.0096623	0	0
CSM79HR6	0.0519326	0	0.0589289	0	0	0	0.251794	0	0	0	3.85e-05	0	0	0	0.0002898	0	0	0.106459	0.170087	0.0003517	0
CSM79HR8	0.0043975	0	0	0.0001401	0	0	0.0887898	0	0	0.232694	0.174084	0.0301254	0	0	0.0888425	0.0567373	0	0.0416419	0.0037104	0	0.0180968
CSM79HRC	0.012222	0	0	0	0	0	0.0876139	0	0	9.08e-05	0.114973	0.0337343	0	0	0.136061	0.112009	0	0.21224	0.0215221	0	0.0027282
CSM79HRE	0.0490099	0	0	0	0	6.05e-05	0.263706	0	0	0.0003625	0.204551	0.0337506	0	0	0.0573663	0.003399	0	0.203355	0.0169209	0	0
CSM79HRG	0.0031181	0	0	0	0	0	0.165575	0	0	0	0.107379	0.0192319	0	0	0.137003	0.18583	0	0.135419	0.0125766	0	3.16e-05
CSM7KOJE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078932	0
CSM7KOJG	0	0	1.41e-05	0	0	0	0	1.14e-05	0	4.8e-05	8.91e-05	0	0.0073873	0	0.0005784	0	0	0.0002827	5.87e-05	0.104451	0
CSM7KOJO	0	0	0	0	0	0	0	0	0	0	1.96e-05	0	0	0	0	0	0	0	0	0.0748986	0
CSM7KOJQ	0.0512481	0.0455581	0.259694	0	1.51e-05	0	0.0540406	0	0.019388	0.351847	0	0	0	0	0	0	0.0049208	0	0.0129131	0	0
CSM7KOJS	0.0165766	0.0549768	0.117823	0	0	0	0.121707	0	0.008323	0.464483	0	0	0	0	0.0027882	0	0.0026367	0	0.0084747	0	0
CSM7KOJU	0.0255722	0.0283983	0.0951589	0	0	0	0.0619456	2.42e-05	0.0083408	0.56848	0	0	0	0	0.0023965	0.0002021	0.0035708	0	0.0117926	0	0
CSM7KOJW	0.0590484	0.119574	0.24062	0	0	0	0.145199	0	0.0137027	0.210215	0	0	0	0	0.0234159	0	0.0010991	0	0.0245618	0	0
CSM7KOJY	0.0310493	0.0965838	0.137919	0	0	0	0.0907169	0.002546	0.0132656	0.473221	0.0010136	0.0005615	0	0	0.0016231	0	0.000471	0	0.0237991	0	0
CSM7KOK1	0.0473487	0.0464573	0.185006	5e-06	1.85e-05	0	0.0620596	0	0.015341	0.43804	2.55e-05	0	0	0	0.0017788	0	0.0015135	0.0201468	0.0043579	0	0
CSM7KOK5	0.0425429	0	0.0163973	0	0.0043934	0	0.22588	0.142799	0.0758974	0.0951991	0.0360815	0.0118251	0	0.0246125	0.0134176	0	0	0.0729026	0.02722	0.0002731	0
CSM7KOK7	0.0569297	0	0.0126166	0	0.0083535	0	0.0687823	0	0.0860572	0.178501	0.0307207	0	0	0.0574099	0	0	0	0.193532	0.0501679	0	0
CSM7KOKB	0.0864172	0	0.0137304	0	0.0139627	0	0.19609	0.0030625	0.0630533	0.159542	0.0410407	0	0	0.0311212	0.0001924	0	0	0.157683	0.0024704	0.0003343	0
CSM7KOKD	0.0673782	0	0.0112941	0	0.0585324	0	0.125003	0	0.135093	0.176181	0.0272395	0	0	0.066648	0	0	0	0.0661587	0.0152458	0	0
CSM7KOKF	0.106882	0.0001741	2.7e-05	0	0	0	0.005123	0.15653	0.0263256	0.0460919	0.156635	0.0240363	0	0.0353729	0.0588784	0.0078958	0	0.0471329	0.0055629	0	0
CSM7KOKJ	0.0523288	0	0.0008074	0	0.0002397	0	0.0062312	0.237496	0.0060077	0.0593344	0.184816	0.0032538	0	0.0035641	0.0108913	0	0	0.132308	0.0061508	0	0
CSM7KOKN	0.0750917	0.0002869	0	0	0	9.09e-05	0.0048132	0.233939	0.0220608	0.0742984	0.113032	0.0104531	0	0.0170321	0.0664906	0.0129916	0	0.0482798	0.0035086	0	0
CSM7KOKR	0	0.042417	0	0	0.0008401	0.183638	0.0063734	0.0892966	0.0131725	0.169898	0.0577338	0	0	0	0.0265543	0	0.0125418	0.217674	0.0047405	0.0690365	0.0059581
CSM7KOKT	0	0.0444001	0	0	0.0030625	0.212476	0.0113215	0.175335	0.0250859	0.214166	0.0485165	0	0	0	0.0072934	0	0.0164564	0.0763687	0.0010333	0.0881235	0
CSM7KOKZ	0	0.0300362	0	0	0.0009145	0.407929	0.0337256	0.124584	0.0106739	0.0591263	0.135952	0	0	0	0.0283581	7.59e-05	0.0274621	0.03861	0.0046989	0.0011803	0.0017292
CSM7KOL2	0	0.0293736	0	0	0.0004386	0.42191	0.0499464	0.0950981	0.0158614	0.0406429	0.105077	0	0	0	0.0036691	0.0001213	0.0601815	0.0830624	0.0042629	0.0001531	0.000879
CSM7KOL4	0.040989	0.0426916	2.27e-05	0	0	0	0.0002893	0.003264	0.0885585	0.112449	0.240389	0.0037856	0	0.0631577	0.0032147	0.0645155	0.0003852	0.0520606	0.145284	0	8.53e-05
CSM7KOLA	0.0652784	0.0401601	1.13e-05	0	0	0	0.0003908	0.0313743	0.0132063	0.0833296	0.156853	0.0025672	0	0.0460048	0.0174691	0.0024996	0.116593	0.199526	0.0172925	0.0012911	0
CSM7KOLE	0.0395585	0.0191443	0.0003973	0	0	0	0.0007734	0.0393198	0.02395	0.0184808	0.310032	0.0059724	0	0.121412	0.0336768	0.0091581	0.116655	0.111281	0.0189244	0.0003265	0
CSM7KOLK	0.0282835	0	0.0516923	0	0.0068918	0	0.0068803	0.119619	0.0020622	0.119459	0.0001013	0.0154866	0	0.0197368	0	0.187907	0.0047851	0.0173834	0.0196539	0	0.0012711
CSM7KOLM	0.0267076	0	0.040172	0	0.0136156	0	0.002036	0.106067	0.0096127	0.358127	1.46e-05	0.0070495	0	0.0548495	0	0.0002191	0.0020996	0.0295111	0.0127785	0	0.0008263
CSM7KOLY	0	0	0	0	0.384303	0	0.0372681	0	0	2.4e-06	1.66e-05	0	0	0.24054	0.134242	0	0.0841649	0.0427738	0.0077676	0	0.0029404
CSM7KOMB	0.0429546	0.0168949	0.0339094	0	0.205366	0.0007212	0.046577	0.0040493	0.015493	0.0562459	0.009987	0	0	0.0038756	0.0045249	0	0.0019321	0.0514792	0.0071625	0.283466	0.000226
CSM7KOMH	0	0	0	0	0.183998	0	0.468888	0	0	4.8e-06	2.26e-05	0	0	0	0	0	0	3.38e-05	0.0105207	0.0226375	0
CSM7KOMP	0	0	0.0044304	0	0.0184445	0	0.0106933	0.239702	0.0186776	0.0346285	0.013643	0	0	0	0.0042957	0	0.0253191	0.123844	0.0175619	0.0092188	0.0007952
CSM7KOMT	0	0	0	0	0.0170137	0	0.0087344	0.131969	0.0168614	0.0188937	0.0094775	0	0	0	0.0603935	0	0.0064499	0.186269	0.0225355	0.005277	0.0006562
CSM7KOMX	0.0120131	0	0	0	0	0	0.0672061	0.162626	0.0053829	0.283177	0.072742	0.0208969	0	0.0739126	0.0221113	0.001127	0.0095914	0.0887867	0.0930098	0	0
CSM7KOMZ	0.0313343	0	0	0	7.73e-05	0	0.0955563	0.0445004	0.0023538	0.30555	0.0668658	0.0107577	0	0.0527488	0.0382525	0.0005538	0.0080817	0.0994736	0.10721	0	0
CSM7KON2	0.0131041	0	0	0	0	0	0.0345867	0.055579	0.0014231	0.161797	0.0582507	0.0292715	0	0.0793318	0.0583127	0.0008185	0.0035887	0.274545	0.127811	0	0
CSM7KON8	0.0288337	0	2.28e-05	0	1.82e-05	0	0.052404	0.0722378	0.0047241	0.221843	0.0614149	0.0247678	0	0.0504721	0.0602239	0.0010276	0.0211352	0.19917	0.0993064	0	0
CSM7KONA	0.0001849	0.258302	0	0	0	0.0458586	0.025321	0	0	0.0613846	0.0655499	0.001159	0	0.0009338	0.0069029	0	0	0	0.0654496	0.0083856	0.0046905
CSM7KONK	0.0055446	0.198124	0.0040618	0	0.0001445	0.0603858	0.0484827	0.0051673	0.0035813	0.0747306	0.124929	0.0045175	0.0001369	0.0060171	0.0118146	0.0012083	0.0002791	0.0058016	0.0440633	0.025244	0.0015933
CSM7KOO5	0.0402289	0.0003825	0.0001724	0.0021959	0	0.0002557	0.258985	0.0001993	0.0001373	0.0009512	0.202004	0.0475124	0	0	0.0003244	0.029341	0	0.193385	0.0120267	0	0.0100817
CSM7KOO9	0.0262261	0	0	0	0	0	0.147359	9.9e-05	0	0.0001592	0.156624	0.153273	0	0	0.021153	0.0629249	0	0.156702	0.004783	0	0.0589868
CSM7KOOD	0.0398243	0	0.0004876	0	0	0	0.126296	0.0015192	0	0.000559	0.120946	0.133497	0	0	0.0529145	0.097545	0	0.160317	0.0089469	0	0.0330968
CSM7KOOF	0.0311717	0	2.57e-05	6.19e-05	0	0	0.140685	0	0.0003299	0.0002003	0.0629279	0.0832628	0	0	0.0103583	0.040059	0.0007737	0.37037	0.0131472	0	0.0753704
CSM7KOOH	0.0255513	0.208393	0.001987	0	0.01219	0.160306	0.0073839	0	0.0166197	0.0502281	0.0327337	0	0	0.0641601	0.0003406	0.0095647	0.0058162	0.0476844	0.0852705	0	0.0702632
CSM7KOOJ	0.0447515	0.163483	3.81e-05	0	0.0115087	0.133616	0.0117362	1.12e-05	0.0223606	0.0659744	0.055652	0	0	0.0552484	0.0372515	0.0108689	0.0290731	0.0771222	0.059196	0	0.0465495
CSM7KOOL	0.0517328	0.0453005	0.0001652	0	0.0164249	0.1515	0.0309538	3.59e-05	0.0069984	0.0758483	0.153452	0	0	0.065984	0.0048904	0.0111128	0.0341053	0.103099	0.0679297	0	0.0183576
CSM7KOON	0.0306765	0.0790761	0	0	0.0044767	0.0609818	0.0144969	5.26e-05	0.0295391	0.0915848	0.0937562	0	0	0.0595227	0.0717797	0.0069259	0.0079696	0.0727764	0.145466	0	0.0331578
CSM7KOOP	0.0179318	0.0501928	0	0	0.0047859	0.0507556	0.0096768	0	0.0144433	0.0983506	0.107126	0	0	0.0411087	0.050295	0.0121364	0.0370677	0.0955329	0.101895	0	0.083338
CSM7KOOT	0.079959	0	0.0783454	0	0	0	0.407303	0	0	0	0	0	0	0	0.0048786	0	0	0.0017978	0.0015678	0.0001331	0
CSM7KOOV	0.187654	0	0.082498	0	0	0	0.251269	0	0	0	0	0	0	0	0.0539124	0	0	0.0096221	0.033016	0.0012379	0
CSM7KOOX	0.117555	0	0.0485181	0	0	0	0.178208	0	0	5.37e-05	0	0	0	0	0.219142	0	0	0.0100862	0.0725518	0.0076389	0
CSM7KOOZ	0.0410484	0	0.106251	0	0	2.52e-05	0.334102	0	0	4.7e-05	2.02e-05	0	0	0	0	0	0.0013924	0.0324007	0.049604	0	0
CSM7KOP2	0.0911611	0	0.0798829	0	7.45e-05	0	0.422698	0	0	4.65e-05	2.96e-05	0	0	1.78e-05	0	0	0	0.0129067	0.0192134	0	0
CSM7KOP6	0	0.0650568	0.0001575	0	0.0286667	0.119074	0.0267137	0.0549568	0.0037645	0.214138	0.0305443	0.0270313	0	0.0951864	0.0050818	0.010773	0	0.0401109	0.0146756	0.0012882	0
CSM7KOP8	0	0.0388511	0.0001942	0	0	0.0723515	0.03615	0.141857	0.0018322	0.226439	0.0265424	0.0256907	0	0.0565087	0.017808	0.140585	0.007226	0.0674052	0.0030503	4.69e-05	0.000856
CSM7KOPE	0	0.0991747	4.17e-05	0	0	0.0776355	0.179836	0.0072861	0.001123	0.114947	0.0320361	0.0172685	0	0.0526	0.0551966	0.0138705	0.0003853	0.041442	0.0044257	0	0
CSM7KOPG	0.0467481	0.0476989	0.250607	0	0	0	0.0565018	0	0.0157104	0.348995	9e-06	0	0	0	0.0054193	0	0.0015246	0.0300191	0.0050336	0.001276	0
CSM7KOPI	0.0503391	0.0239226	0.194515	0	0	0	0.0565883	0	0.0288487	0.354958	0.0001365	0	0	0	0.0046837	0	0.0107966	0.0574026	0.0069241	5.14e-05	0
CSM7KOPK	0.056069	0.0276352	0.207138	0	0	0	0.0442661	0	0.0320281	0.372029	1.86e-05	0	0	0	0.0045288	0	0.0015713	0.0274739	0.016526	0	0
CSM7KOPM	0.0632153	0.0164596	0.0936549	0	0	0.0003308	0.0331747	7.38e-05	0.0315533	0.498697	5.4e-05	0	0	0.0001077	0.0127243	0	0.0026353	0.0545838	0.006583	0	0
CSM7KOPO	0.0817847	0.0411514	0.0665026	0	0.0005945	0	0.0432887	0.0003567	0.0374176	0.400614	0.0005249	0	0	0.0006144	0.0096318	0	0.005335	0.0452467	0.0150869	0.0001419	6.39e-05
CSM7KOPS	0.0331144	0	0.008525	0	0.0965865	0	0.0542912	0	0.0476043	0.126793	0.0219294	0	0	0	0	0	0	0.199038	0.0042538	0.0014406	0
CSM7KOPU	0.0871364	0	0.0183142	0	0.10261	0	0.0754299	0	0.115578	0.130086	0.0594601	0	0	0	0	0	0.0007628	0.130381	0.0049425	0	0
CSM7KOPW	0.0644903	0	0.0158932	0	0.0612524	0	0.0366198	0	0.0713043	0.217646	0.155423	0	0	0	0	0	0.0043691	0.0698705	0.0082026	0	0
CSM7KOQ1	0.0648844	0	0.0078321	0	0.0440768	4.75e-05	0.0084628	0	0.0340763	0.0454874	0.0271599	0	0	0	0	0	0.0103989	0.179657	0.0029751	0	0
CSM7KOQX	0.0539886	0.0002733	0.0001091	0	0	0	0.0178939	0.138951	0.0273123	0.147952	0.0623152	0.0146227	0	0.0385816	0.0541283	0.0190924	0.0863406	0.106653	0.0124906	0	0
CSM7KOR2	0.113888	4.83e-05	0.0001532	0.0001224	0	0	0.0087499	0.1875	0.0261824	0.0602322	0.130312	0.018376	0	0.0470871	0.0868765	0.009722	0.0056584	0.023791	0.0126546	0	0
CSM7KORC	0	0.0091157	0	0	0.000442	0.358003	0.0621019	0.0879036	0.0140365	0.0376315	0.115635	0	0	0	0.0114784	0.0004298	0.0664708	0.0985167	0.0044658	0	0
CSM7KORG	0	0.0244959	0	0	0.0007637	0.241996	0.0148375	0.104018	0.0145337	0.042116	0.133146	0	0	0	0.0376929	0.001992	0.0256481	0.0472987	0.0047464	0	0.021195
CSM7KORI	0	0.0694022	0	0	0.0006373	0.322042	0.0464683	0.184516	0.0397351	0.0696724	0.0988176	0	0	0	0.00341	0	0.0104755	0.0248361	0.000875	0	0.0013133
CSM7KORK	0	0.0272992	0.0014387	0	0.0014876	0.182207	0.0534853	0.0483816	0.0081261	0.071274	0.079003	2.49e-05	0	0.0002135	0.120937	0.0009912	0.0338647	0.037542	0.0050102	0.0004686	4.7e-05
CSM7KORM	0.0477937	0	0.0010761	0.0095116	8.7e-06	0	0.111999	0.0900762	0.0132552	0.0508379	0.100057	0.0342684	0	0	0.0048572	0	0.0022145	0.219565	0.0249603	0.0009609	0
CSM7KORO	0.0383377	0	0	0	0	0	0.0885477	0.117122	0.0056179	0.0353216	0.110641	0.103977	0	0	0.0093587	0	0.0517417	0.215788	0.0016895	0	0
CSM7KORS	0.106931	0	0	0	0	0	0.156377	0.119962	0.0488131	0	0.117574	0.0414564	0	0	0.0269252	0	0	0.101802	0.0134565	0	0
CSM7KORU	0.0651093	0	0.0008812	0	0.0001247	0	0.132801	0.115884	0.085972	0.0041608	0.124492	0.0280923	0	0	0.0096047	0.000133	0	0.169426	0.0092631	0	0
CSM7KOS7	0	0	0	0	0.147462	0	0.0095876	0	0	1.33e-05	2.2e-05	0	0	0.339415	0.0626085	0	0.0034761	0.0371582	0.0240251	0.000377	0.14248
CSM7KOSH	0	0	0	0	0.338835	0	0.0642646	0	0	7.85e-05	6.12e-05	0	0	0.321805	0.0049298	0	0.0093659	0.137407	0.0185815	0	0.0205831
CSM7KOSJ	0	0	0	0	0.464548	0	0.231029	0	0	0	9.86e-05	0	0	0	0.0440408	0	0	0.0003413	0.0041862	0.0513064	0.0030283
CSM7KOSL	0	0	0	0	0.507003	0	0.238297	0	0	0	0	0	0	0	0	0	0	0	0.0041152	0.0378956	0
CSM7KOSP	0	0	0	0	0.522478	0	0.273339	0.0001663	1.44e-05	4.92e-05	4.18e-05	0	0	0	0.0160493	0	0.029908	0.0003829	0.0040051	0.0473828	0.0150094
CSM7KOST	0	0	0	0	0.303687	0	0.267704	4.9e-06	0	0.0001592	8.52e-05	0	0	0	0.112209	0	0.00612	0	0.0041765	0.0311239	0.0237217
CSM7KOSV	0.0321499	0	0.0742942	0	0.0027647	0	0.0074838	0.155494	0.0047117	0.210297	0	0.0267702	0	0.0585145	0	0.011809	0.0045749	0.0200999	0.0136077	0	0.0003628
CSM7KOSX	0.0857113	0	0.15714	0	0.006951	0	0.0012021	0.0799021	0.005647	0.123068	0	0.0414126	0	0.0732392	0	0.0129593	0.0019487	0.0481736	0.060668	0	0.0059739
CSM7KOTA	0.006348	0.274247	0	0	0	0.190273	0.0049789	0	0	0.0320199	0.0690569	0.0013171	0.0002833	0.0005303	0.0027561	0	0	0	0.0044493	0.0253664	0.0004163
CSM7KOTC	0.0024537	0.1573	0	0	0	0.0217869	0.0029386	0	0.0001874	0.073623	0.0348295	0.0009188	0	0.00215	0.0087785	0	0	0	0.0744588	0.0066213	0.00239
CSM7KOTK	0.0007297	0.241479	0	0	0	0.0372271	0.0101022	0.0018468	0.0005163	0.0464894	0.0424768	0.0013817	0	0.0040606	0.0064615	0	0	0.0001274	0.0390363	0.0043005	0.0024304
CSM7KOTO	0.0241445	0	9.9e-06	0	0	0	0.0518922	0.213015	0	0.082922	0.0284533	0	0	0	0.102164	0	0	0.0674438	0.0018057	0	0
CSM7KOTQ	0.0135207	0	0.0074182	0	5.3e-05	0	0.0375789	0.242891	6.98e-05	0.0550375	0.0317358	0	0	0	0.0516338	0	0	0.273026	0.0036431	0.0006207	0
CSM7KOTS	0.0081393	0.0001665	0.0069744	0	0.0127758	0	0.030494	0.182336	0.0001588	0.0351632	0.0179242	0	0	0	0.0651728	0	0	0.270369	0.0082592	0.0074186	0
CSM7KOTU	0.0126625	0.0003199	0.010662	0	0	0.0007217	0.0464976	0.193958	0.0005508	0.0460881	0.0333164	0	0	0	0.0567583	0	8.15e-05	0.245618	0.0053283	0	0
CSM7KOU9	0	0.0407829	0.0012776	0	0.0002388	0.0857813	0.0364171	0.0419203	0.0017156	0.319658	0.0139133	0.0041817	0	0.0607081	0.0178661	2.82e-05	0.0007249	0.0603115	0.0165981	0	0
CSM7KOUB	0	0.045748	0.0001638	0	0.0414535	0.111659	0.0150683	0.0469228	0.0027932	0.267474	0.0237078	0.0091743	0	0.0816703	0.0004998	0.0099253	0.0016402	0.0129739	0.0192928	0.0029117	0
CSM7KOUL	0.0318879	0.0001802	0.0143974	0.460455	0	0	0.0080733	0.0002113	0.041239	0.147188	0.0514219	0.0003404	0	0	0.0105273	0.0002401	0.0117478	0.0629734	0.0074814	0	0
CSM7KOUN	0.0462324	0	0.0153266	0.299631	0	0	0.0020149	0.000303	0.0755754	0.11332	0.0349271	0	0	0	0.002918	7.42e-05	0.0034568	0.106429	0.009812	0.0006614	0
CSM9X1XU	0.0655956	0	7.09e-05	9.09e-05	0	0	0.166227	0.149419	0.0363297	0.0003709	0.118041	0.0486768	0	0	0.002613	0	0	0.0665652	0.0149217	0	0
CSM9X1Y3	0.0342919	0	0	0	0	0	0.0677746	0.185546	0.0086829	0	0.0832172	0.0444419	0	0	0.049431	0	0	0.133281	0.0175233	0.001037	0
CSM9X1Y5	0	0	0	0	0.260257	0	0.0126071	0	0	3.35e-05	9.3e-06	0	0	0.269271	0.0706129	0	0.0725027	0.0660614	0.0277725	0	0.0014108
CSM9X1YV	0.0170675	0.0004101	0.0125095	0	0	0	0.0390056	0.204464	0.0001101	0.06084	0.0362509	0	0	0	0.0474142	0	0	0.166711	0.0021003	0	0
CSM9X1Z4	0.050654	0	0	0	0	0	0.233293	0	0	5.85e-05	0.0854621	0.25307	0	0	0.0782763	0.0173152	0.0020795	0.0768503	0.008383	0	0.0004486
CSM9X1ZC	0.0452993	0	0	0	0	0	0.243873	0	0	7.28e-05	0.124872	0.112491	0	0	0.133601	0.0363616	0	0.0769418	0.0141208	0	0.0360598
CSM9X1ZO	0	0.0790478	0	0	0	0.141808	0.0663067	0.0094481	0.0021841	0.198055	0.0402453	0.0387055	0	0.0837042	0.0052876	0.0117221	0.0023621	0.0221805	0.0126674	9.41e-05	0.106556
CSM9X1ZQ	0	0.0559475	1.74e-05	0	0	0.150769	0.0401878	0.0062224	0.0029058	0.32412	0.0436744	0.0431802	0	0.0539441	0.0042887	0.0088065	0.0012192	0.0209529	0.0059456	0.0001988	0.0143761
CSM9X1ZY	0	0.080888	0.0001075	0	0	0.123853	0.0626037	0.0274931	0.0032495	0.256182	0.0493345	0.0211204	0	0.0621249	0.0108633	0	0.0068022	0.0272766	0.0065167	0	0.0128159
CSM9X211	0.0989006	0	0.0054626	0.225448	0	0	0.0068561	4.86e-05	0.0205421	0.121675	0.0439781	0	0	0	0.04332	0	8.2e-06	0.124621	0.014336	0	0
CSM9X213	0.0756463	0	0.0231023	0.298542	0.0001196	0	0.0128823	0.0069834	0.0483197	0.0759169	0.0576175	0.0004811	0	0.0018711	0.0319727	0.0028578	0.0116828	0.0983402	0.0107955	0	0.0003723
CSM9X215	0.0542783	0	0.0033051	0.42217	0	2.24e-05	0.0093069	7.77e-05	0.0489948	0.0891355	0.0549999	0	0	0	0.0056814	0	0.0202062	0.0494126	0.0054779	0	0
CSM9X219	0.0476276	0	0.0078904	0.0995517	0	0	0.0030978	0	0.0504063	0.165095	0.0947811	0	0	0	0.0266262	0	0.0271882	0.176581	0.0083809	0.0002423	0
CSM9X21J	0.0176893	0	5.19e-05	0	0.0002237	0	0.139467	0.195133	0.0173293	0	0.0879932	0.0860877	0	0	0.0393732	0	0	0.122469	0.0086236	0.0003738	0
CSM9X21L	0.0134879	0	2.84e-05	0	0.0011601	1.81e-05	0.0873503	0.211599	0.0064454	0.0003861	0.0755062	0.0292192	0	0.0001218	0.0393764	0	0.0001072	0.322465	0.0117147	0.000731	7.02e-05
CSM9X21N	0.0374159	0	0	0	0.0012107	4.6e-06	0.175904	0.251867	0.0250676	0	0.0794011	0.0594915	0	0	0.0303416	0	0	0.0666262	0.0183995	0.0008325	0
CSM9X21R	0.0180874	0	0.0071451	0	0	0	0.0629958	0.293411	0	0.0574393	0.0421389	0	0	5.1e-06	0.0325731	0	0	0.10586	0.0021138	0.0002721	0
CSM9X21T	0.0174292	0	5.36e-05	0	0	0	0.0260664	0.255184	0	0.0691555	0.0404981	0	0	0	0.04904	0	0	0.180342	0.0048725	0	0
CSM9X222	0.0031023	0	0	0	0	0	0.0214824	0.1333	0	0.0337882	0.0153435	0	0	0	0.0659635	0	0	0.256731	0.0046915	0	0
CSM9X22G	0.0003947	0.0262205	0.0001288	0	0.007137	0.0721557	0.0360224	0.0188055	0.001679	0.174445	0.0346585	0.0452289	0	0.121198	0.0030274	0.0121486	0.0027338	0.0178009	0.0199079	0.0031269	0.0757946
